country,date,Total Vaccinations,Daily Vaccinations,People Vaccinated 100,Daily Vaccination 1 mio,Vaccines
Germany,2021-01-28,2250112.0,96060.0,2.17,1147.0,"Moderna, Pfizer/BioNTech"
Germany,2021-01-29,2353190.0,94595.0,2.24,1129.0,"Moderna, Pfizer/BioNTech"
Germany,2021-01-30,2427596.0,92327.0,2.28,1102.0,"Moderna, Pfizer/BioNTech"
Germany,2021-01-31,2487061.0,91481.0,2.32,1092.0,"Moderna, Pfizer/BioNTech"
Germany,2021-02-01,2586997.0,92043.0,2.36,1099.0,"Moderna, Pfizer/BioNTech"
Gibraltar,2021-01-10,420.0,0.0,1.25,0.0,Pfizer/BioNTech
Gibraltar,2021-01-11,1445.0,1025.0,4.29,30424.0,Pfizer/BioNTech
Gibraltar,2021-01-12,2501.0,1040.0,7.42,30869.0,Pfizer/BioNTech
Gibraltar,2021-01-13,0.0,986.0,0.0,29266.0,Pfizer/BioNTech
Gibraltar,2021-01-14,0.0,959.0,0.0,28465.0,Pfizer/BioNTech
Gibraltar,2021-01-15,5135.0,943.0,15.24,27990.0,Pfizer/BioNTech
Gibraltar,2021-01-16,5847.0,904.0,17.35,26832.0,Pfizer/BioNTech
Gibraltar,2021-01-17,5847.0,775.0,17.35,23003.0,Pfizer/BioNTech
Gibraltar,2021-01-18,6435.0,713.0,19.1,21163.0,Pfizer/BioNTech
Gibraltar,2021-01-19,7017.0,645.0,20.83,19145.0,Pfizer/BioNTech
Gibraltar,2021-01-20,7017.0,520.0,20.83,15434.0,Pfizer/BioNTech
Gibraltar,2021-01-21,7947.0,527.0,23.59,15642.0,Pfizer/BioNTech
Gibraltar,2021-01-22,8877.0,535.0,26.35,15880.0,Pfizer/BioNTech
Gibraltar,2021-01-23,9807.0,566.0,29.11,16800.0,Pfizer/BioNTech
Gibraltar,2021-01-24,10341.0,642.0,30.69,19056.0,Pfizer/BioNTech
Gibraltar,2021-01-25,10539.0,586.0,31.28,17393.0,Pfizer/BioNTech
Gibraltar,2021-01-26,11073.0,579.0,32.87,17186.0,Pfizer/BioNTech
Gibraltar,2021-01-27,11607.0,656.0,32.87,19471.0,Pfizer/BioNTech
Gibraltar,2021-01-28,12332.0,626.0,36.6,18581.0,Pfizer/BioNTech
Gibraltar,2021-01-29,12866.0,570.0,38.19,16918.0,Pfizer/BioNTech
Gibraltar,2021-01-30,12866.0,437.0,38.19,12971.0,Pfizer/BioNTech
Gibraltar,2021-01-31,13286.0,421.0,38.25,12496.0,Pfizer/BioNTech
Gibraltar,2021-02-01,14299.0,537.0,38.51,15939.0,Pfizer/BioNTech
Greece,2020-12-28,386.0,0.0,0.0,0.0,Pfizer/BioNTech
Greece,2020-12-29,1056.0,670.0,0.01,64.0,Pfizer/BioNTech
Greece,2020-12-30,1709.0,662.0,0.02,64.0,Pfizer/BioNTech
Greece,2020-12-31,2313.0,642.0,0.02,62.0,Pfizer/BioNTech
Greece,2021-01-01,2591.0,551.0,0.02,53.0,Pfizer/BioNTech
Greece,2021-01-02,3132.0,549.0,0.03,53.0,Pfizer/BioNTech
Greece,2021-01-03,3843.0,576.0,0.04,55.0,Pfizer/BioNTech
Greece,2021-01-04,9975.0,1370.0,0.1,131.0,Pfizer/BioNTech
Greece,2021-01-05,16233.0,2168.0,0.16,208.0,Pfizer/BioNTech
Greece,2021-01-06,20466.0,2680.0,0.2,257.0,Pfizer/BioNTech
Greece,2021-01-07,26006.0,3385.0,0.25,325.0,Pfizer/BioNTech
Greece,2021-01-08,34787.0,4599.0,0.33,441.0,Pfizer/BioNTech
Greece,2021-01-09,40163.0,5290.0,0.39,508.0,Pfizer/BioNTech
Greece,2021-01-10,44080.0,5748.0,0.42,551.0,Pfizer/BioNTech
Greece,2021-01-11,49645.0,5667.0,0.48,544.0,Pfizer/BioNTech
Greece,2021-01-12,56199.0,5709.0,0.54,548.0,Pfizer/BioNTech
Greece,2021-01-13,64619.0,6308.0,0.62,605.0,Pfizer/BioNTech
Greece,2021-01-14,70695.0,6384.0,0.68,612.0,Pfizer/BioNTech
Greece,2021-01-15,75276.0,5784.0,0.72,555.0,Pfizer/BioNTech
Greece,2021-01-16,79744.0,5654.0,0.77,542.0,Pfizer/BioNTech
Greece,2021-01-17,0.0,5486.0,0.0,526.0,Pfizer/BioNTech
Greece,2021-01-18,85223.0,5083.0,0.81,488.0,Pfizer/BioNTech
Greece,2021-01-19,93179.0,5283.0,0.88,507.0,Pfizer/BioNTech
Greece,2021-01-20,107335.0,6102.0,1.01,585.0,Pfizer/BioNTech
Greece,2021-01-21,123347.0,7522.0,1.16,722.0,Pfizer/BioNTech
Greece,2021-01-22,140870.0,9371.0,1.33,899.0,Pfizer/BioNTech
Greece,2021-01-23,157388.0,11092.0,1.48,1064.0,Pfizer/BioNTech
Greece,2021-01-24,0.0,12128.0,0.0,1164.0,Pfizer/BioNTech
Greece,2021-01-25,177377.0,13165.0,1.63,1263.0,Pfizer/BioNTech
Greece,2021-01-26,195783.0,14658.0,1.75,1406.0,Pfizer/BioNTech
Greece,2021-01-27,213735.0,15200.0,1.88,1458.0,Pfizer/BioNTech
Greece,2021-01-28,232070.0,15532.0,2.0,1490.0,Pfizer/BioNTech
Greece,2021-01-29,251303.0,15776.0,2.1,1514.0,Pfizer/BioNTech
Greece,2021-01-30,269106.0,15960.0,2.21,1531.0,Pfizer/BioNTech
Greece,2021-01-31,0.0,16092.0,0.0,1544.0,Pfizer/BioNTech
Greece,2021-02-01,290947.0,16224.0,2.35,1557.0,Pfizer/BioNTech
Greece,2021-02-02,315661.0,17125.0,2.51,1643.0,Pfizer/BioNTech
Hungary,2020-12-28,1094.0,0.0,0.0,0.0,Pfizer/BioNTech
Hungary,2020-12-29,2461.0,1367.0,0.0,142.0,Pfizer/BioNTech
Hungary,2020-12-30,3789.0,1348.0,0.0,140.0,Pfizer/BioNTech
Hungary,2020-12-31,5110.0,1339.0,0.0,139.0,Pfizer/BioNTech
Hungary,2021-01-01,0.0,1578.0,0.0,163.0,Pfizer/BioNTech
Hungary,2021-01-02,0.0,1722.0,0.0,178.0,Pfizer/BioNTech
Hungary,2021-01-03,12000.0,1818.0,0.0,188.0,Pfizer/BioNTech
Hungary,2021-01-04,15000.0,1987.0,0.0,206.0,Pfizer/BioNTech
Hungary,2021-01-05,21000.0,2648.0,0.0,274.0,Pfizer/BioNTech
Hungary,2021-01-06,31500.0,3959.0,0.0,410.0,Pfizer/BioNTech
Hungary,2021-01-07,42549.0,5348.0,0.0,554.0,Pfizer/BioNTech
Hungary,2021-01-08,0.0,6375.0,0.0,660.0,Pfizer/BioNTech
Hungary,2021-01-09,0.0,7402.0,0.0,766.0,Pfizer/BioNTech
Hungary,2021-01-10,71000.0,8429.0,0.0,873.0,Pfizer/BioNTech
Hungary,2021-01-11,78579.0,9083.0,0.0,940.0,Pfizer/BioNTech
Hungary,2021-01-12,86929.0,9418.0,0.0,975.0,Pfizer/BioNTech
Hungary,2021-01-13,96101.0,9229.0,0.0,955.0,Pfizer/BioNTech
Hungary,2021-01-14,105728.0,9026.0,0.0,934.0,Pfizer/BioNTech
Hungary,2021-01-15,112847.0,8688.0,0.0,899.0,Pfizer/BioNTech
Hungary,2021-01-16,119944.0,8347.0,0.0,864.0,Pfizer/BioNTech
Hungary,2021-01-17,123188.0,7455.0,0.0,772.0,Pfizer/BioNTech
Hungary,2021-01-18,131332.0,7536.0,1.34,780.0,Pfizer/BioNTech
Hungary,2021-01-19,133257.0,6618.0,1.35,685.0,Pfizer/BioNTech
Hungary,2021-01-20,138584.0,6069.0,1.39,628.0,Pfizer/BioNTech
Hungary,2021-01-21,144798.0,5581.0,1.44,578.0,Pfizer/BioNTech
Hungary,2021-01-22,150128.0,5326.0,1.48,551.0,Pfizer/BioNTech
Hungary,2021-01-23,153392.0,4778.0,1.5,495.0,Pfizer/BioNTech
Hungary,2021-01-24,156098.0,4701.0,1.52,487.0,Pfizer/BioNTech
Hungary,2021-01-25,162315.0,4426.0,1.55,458.0,Pfizer/BioNTech
Hungary,2021-01-26,170476.0,5317.0,1.58,550.0,Pfizer/BioNTech
Hungary,2021-01-27,187508.0,6989.0,1.67,723.0,Pfizer/BioNTech
Hungary,2021-01-28,213010.0,9745.0,1.81,1009.0,Pfizer/BioNTech
Hungary,2021-01-29,247889.0,13966.0,2.05,1446.0,Pfizer/BioNTech
Hungary,2021-01-30,278830.0,17920.0,2.3,1855.0,Pfizer/BioNTech
Hungary,2021-01-31,299138.0,20434.0,2.46,2115.0,Pfizer/BioNTech
Hungary,2021-02-01,311662.0,21335.0,2.52,2209.0,Pfizer/BioNTech
Iceland,2020-12-30,4875.0,0.0,1.43,0.0,"Moderna, Pfizer/BioNTech"
Iceland,2020-12-31,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-01,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-02,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-03,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-04,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-05,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-06,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-07,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-08,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-09,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-10,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-11,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-12,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-13,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-14,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-15,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-16,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-17,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-18,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-19,0.0,63.0,0.0,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-20,6205.0,63.0,1.68,185.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-21,0.0,312.0,0.0,914.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-22,0.0,560.0,0.0,1641.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-23,0.0,809.0,0.0,2371.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-24,0.0,1057.0,0.0,3097.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-25,15220.0,1306.0,3.06,3827.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-26,0.0,1318.0,0.0,3862.0,"Moderna, Pfizer/BioNTech"
Iceland,2021-01-27,15522.0,1331.0,3.14,3900.0,"Moderna, Pfizer/BioNTech"
India,2021-01-15,0.0,0.0,0.0,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-16,191181.0,191181.0,0.0,139.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-17,224301.0,112150.0,0.0,81.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-18,454049.0,151350.0,0.0,110.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-19,674835.0,168709.0,0.0,122.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-20,806484.0,161297.0,0.0,117.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-21,1043534.0,173922.0,0.0,126.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-22,1390592.0,198656.0,0.0,144.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-23,1582201.0,198717.0,0.0,144.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-24,1615504.0,198743.0,0.0,144.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-25,2023809.0,224251.0,0.0,163.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-26,2029480.0,193521.0,0.0,140.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-27,2355979.0,221356.0,0.0,160.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-28,2928053.0,269217.0,0.0,195.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-29,3500027.0,301348.0,0.0,218.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-30,3744334.0,308876.0,0.0,224.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-31,3758843.0,306191.0,0.0,222.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-01,3950156.0,275192.0,0.0,199.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-02,4138918.0,301348.0,0.0,218.0,"Covaxin, Oxford/AstraZeneca"
Indonesia,2021-01-12,0.0,0.0,0.0,0.0,Sinovac
Indonesia,2021-01-13,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-14,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-15,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-16,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-17,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-18,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-19,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-20,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-21,0.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-22,132000.0,13200.0,0.0,48.0,Sinovac
Indonesia,2021-01-23,0.0,12546.0,0.0,46.0,Sinovac
Indonesia,2021-01-24,149242.0,11892.0,0.0,43.0,Sinovac
Indonesia,2021-01-25,161959.0,11823.0,0.0,43.0,Sinovac
Indonesia,2021-01-26,245685.0,21898.0,0.0,80.0,Sinovac
Indonesia,2021-01-27,308003.0,28915.0,0.0,106.0,Sinovac
Indonesia,2021-01-28,373786.0,36427.0,0.13,133.0,Sinovac
Indonesia,2021-01-29,416299.0,40614.0,0.15,148.0,Sinovac
Indonesia,2021-01-30,502955.0,51762.0,0.18,189.0,Sinovac
Indonesia,2021-01-31,515681.0,52348.0,0.18,191.0,Sinovac
Indonesia,2021-02-01,574938.0,58997.0,0.2,216.0,Sinovac
Indonesia,2021-02-02,648259.0,57511.0,0.22,210.0,Sinovac
Ireland,2020-12-31,1800.0,0.0,0.0,0.0,Pfizer/BioNTech
Ireland,2021-01-01,0.0,550.0,0.0,111.0,Pfizer/BioNTech
Ireland,2021-01-02,0.0,550.0,0.0,111.0,Pfizer/BioNTech
Ireland,2021-01-03,0.0,550.0,0.0,111.0,Pfizer/BioNTech
Ireland,2021-01-04,4000.0,550.0,0.0,111.0,Pfizer/BioNTech
Ireland,2021-01-05,0.0,1194.0,0.0,242.0,Pfizer/BioNTech
Ireland,2021-01-06,0.0,1624.0,0.0,329.0,Pfizer/BioNTech
Ireland,2021-01-07,15314.0,1931.0,0.0,391.0,Pfizer/BioNTech
Ireland,2021-01-08,0.0,3028.0,0.0,613.0,Pfizer/BioNTech
Ireland,2021-01-09,0.0,4124.0,0.0,835.0,Pfizer/BioNTech
Ireland,2021-01-10,40000.0,5221.0,0.0,1057.0,Pfizer/BioNTech
Ireland,2021-01-11,0.0,6919.0,0.0,1401.0,Pfizer/BioNTech
Ireland,2021-01-12,0.0,8157.0,0.0,1652.0,Pfizer/BioNTech
Ireland,2021-01-13,77303.0,9394.0,0.0,1902.0,Pfizer/BioNTech
Ireland,2021-01-14,0.0,9452.0,0.0,1914.0,Pfizer/BioNTech
Ireland,2021-01-15,0.0,8873.0,0.0,1797.0,Pfizer/BioNTech
Ireland,2021-01-16,0.0,8293.0,0.0,1679.0,Pfizer/BioNTech
Ireland,2021-01-17,94000.0,7714.0,0.0,1562.0,Pfizer/BioNTech
Ireland,2021-01-18,0.0,7267.0,0.0,1472.0,Pfizer/BioNTech
Ireland,2021-01-19,0.0,6819.0,0.0,1381.0,Pfizer/BioNTech
Ireland,2021-01-20,121900.0,6371.0,0.0,1290.0,Pfizer/BioNTech
Ireland,2021-01-21,0.0,6528.0,0.0,1322.0,Pfizer/BioNTech
Ireland,2021-01-22,0.0,6686.0,0.0,1354.0,Pfizer/BioNTech
Ireland,2021-01-23,0.0,6843.0,0.0,1386.0,Pfizer/BioNTech
Ireland,2021-01-24,143000.0,7000.0,0.0,1418.0,Pfizer/BioNTech
Ireland,2021-01-25,0.0,6552.0,0.0,1327.0,Pfizer/BioNTech
Ireland,2021-01-26,0.0,6105.0,0.0,1236.0,Pfizer/BioNTech
Ireland,2021-01-27,161500.0,5657.0,2.99,1146.0,Pfizer/BioNTech
Ireland,2021-01-28,0.0,6271.0,0.0,1270.0,Pfizer/BioNTech
Ireland,2021-01-29,0.0,6886.0,0.0,1395.0,Pfizer/BioNTech
Ireland,2021-01-30,0.0,7500.0,0.0,1519.0,Pfizer/BioNTech
Ireland,2021-01-31,199800.0,8114.0,3.05,1643.0,Pfizer/BioNTech
Isle of Man,2021-01-21,3558.0,0.0,0.0,0.0,Pfizer/BioNTech
Isle of Man,2021-01-22,3648.0,90.0,0.0,1058.0,Pfizer/BioNTech
Isle of Man,2021-01-23,0.0,138.0,0.0,1623.0,Pfizer/BioNTech
Isle of Man,2021-01-24,0.0,155.0,0.0,1823.0,Pfizer/BioNTech
Isle of Man,2021-01-25,4209.0,163.0,4.58,1917.0,Pfizer/BioNTech
Isle of Man,2021-01-26,4886.0,266.0,4.99,3128.0,Pfizer/BioNTech
Isle of Man,2021-01-27,5587.0,338.0,5.35,3975.0,Pfizer/BioNTech
Isle of Man,2021-01-28,6281.0,389.0,6.17,4575.0,Pfizer/BioNTech
Isle of Man,2021-01-29,6859.0,459.0,6.86,5398.0,Pfizer/BioNTech
Isle of Man,2021-01-30,7220.0,484.0,7.18,5692.0,Pfizer/BioNTech
Isle of Man,2021-01-31,7640.0,517.0,7.28,6080.0,Pfizer/BioNTech
Isle of Man,2021-02-01,8091.0,555.0,7.94,6527.0,Pfizer/BioNTech
Isle of Man,2021-02-02,8302.0,488.0,8.09,5739.0,Pfizer/BioNTech
Israel,2020-12-19,57.0,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-20,7368.0,7311.0,0.09,845.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-21,32125.0,16034.0,0.37,1852.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-22,76385.0,25443.0,0.88,2940.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-23,138085.0,34507.0,1.6,3987.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-24,210281.0,42045.0,2.43,4858.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-25,248032.0,41329.0,2.87,4775.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-26,280062.0,40001.0,3.24,4621.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-27,383353.0,53712.0,4.43,6206.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-28,516030.0,69129.0,5.96,7987.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-29,669900.0,84788.0,7.74,9796.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-30,820285.0,97457.0,9.48,11259.0,"Moderna, Pfizer/BioNTech"
Israel,2020-12-31,976675.0,109485.0,11.28,12649.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-01,1047200.0,114167.0,12.1,13190.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-02,1118137.0,119725.0,12.92,13832.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-03,1264789.0,125919.0,14.61,14548.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-04,1404442.0,126916.0,16.23,14663.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-05,1527406.0,122501.0,17.65,14153.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-06,1628159.0,115411.0,18.81,13334.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-07,1741891.0,109317.0,20.12,12630.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-08,1807226.0,108575.0,20.88,12544.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-09,1851181.0,104721.0,21.39,12099.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-10,1894031.0,89892.0,21.81,10385.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-11,1933372.0,75561.0,22.05,8730.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-12,1992101.0,66385.0,22.32,7670.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-13,2098732.0,67225.0,22.91,7767.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-14,2221666.0,68539.0,23.55,7919.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-15,2287176.0,68564.0,23.9,7921.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-16,2341792.0,70087.0,24.24,8097.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-17,2492122.0,85442.0,25.02,9871.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-18,2678641.0,106467.0,25.82,12300.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-19,2885608.0,127644.0,26.66,14747.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-20,3102058.0,143332.0,27.55,16560.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-21,3331638.0,158567.0,28.37,18320.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-22,3439594.0,164631.0,28.82,19020.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-23,3532407.0,170088.0,29.28,19651.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-24,3738728.0,178087.0,30.1,20575.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-25,3956270.0,182518.0,31.12,21087.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-26,4156470.0,181552.0,32.05,20975.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-27,4357276.0,179317.0,32.98,20717.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-28,4565802.0,176309.0,33.93,20369.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-29,4666466.0,175267.0,34.37,20249.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-30,4743116.0,172958.0,34.77,19982.0,"Moderna, Pfizer/BioNTech"
Israel,2021-01-31,4875049.0,162332.0,35.63,18755.0,"Moderna, Pfizer/BioNTech"
Israel,2021-02-01,4991862.0,147942.0,36.59,17092.0,"Moderna, Pfizer/BioNTech"
Israel,2021-02-02,5091930.0,133637.0,37.4,15439.0,"Moderna, Pfizer/BioNTech"
Italy,2020-12-27,6957.0,0.0,0.01,0.0,"Moderna, Pfizer/BioNTech"
Italy,2020-12-28,7905.0,948.0,0.01,16.0,"Moderna, Pfizer/BioNTech"
Italy,2020-12-29,8811.0,927.0,0.01,15.0,"Moderna, Pfizer/BioNTech"
Italy,2020-12-30,13408.0,2150.0,0.02,36.0,"Moderna, Pfizer/BioNTech"
Italy,2020-12-31,38527.0,7892.0,0.06,131.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-01,49439.0,8496.0,0.08,141.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-02,87326.0,13395.0,0.14,222.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-03,122149.0,16456.0,0.2,272.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-04,189788.0,25983.0,0.31,430.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-05,268511.0,37100.0,0.44,614.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-06,333249.0,45692.0,0.55,756.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-07,424360.0,55119.0,0.7,912.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-08,518902.0,67066.0,0.86,1109.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-09,605240.0,73988.0,1.0,1224.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-10,665318.0,77596.0,1.1,1283.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-11,745456.0,79381.0,1.23,1313.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-12,825686.0,79596.0,1.37,1316.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-13,917833.0,83512.0,1.52,1381.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-14,1008896.0,83505.0,1.67,1381.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-15,1095893.0,82427.0,1.81,1363.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-16,1158761.0,79074.0,1.92,1308.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-17,1194491.0,75596.0,1.97,1250.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-18,1235471.0,70002.0,2.03,1158.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-19,1266883.0,63028.0,2.08,1042.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-20,1295850.0,54002.0,2.12,893.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-21,1329920.0,45861.0,2.15,759.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-22,1355226.0,37048.0,2.16,613.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-23,1393310.0,33507.0,2.17,554.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-24,1426803.0,33187.0,2.18,549.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-25,1494779.0,37044.0,2.19,613.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-26,1573869.0,43855.0,2.19,725.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-27,1643401.0,49650.0,2.2,821.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-28,1735192.0,57896.0,2.21,958.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-29,1830236.0,67859.0,2.22,1122.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-30,1916718.0,74773.0,2.22,1237.0,"Moderna, Pfizer/BioNTech"
Italy,2021-01-31,1974747.0,78278.0,2.23,1295.0,"Moderna, Pfizer/BioNTech"
Italy,2021-02-01,2054198.0,79917.0,2.23,1322.0,"Moderna, Pfizer/BioNTech"
Italy,2021-02-02,2121768.0,78271.0,2.24,1295.0,"Moderna, Pfizer/BioNTech"
Kuwait,2020-12-28,2500.0,0.0,0.0,0.0,Pfizer/BioNTech
Kuwait,2020-12-29,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2020-12-30,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2020-12-31,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-01,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-02,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-03,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-04,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-05,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-06,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-07,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
Kuwait,2021-01-08,0.0,1121.0,0.0,262.0,Pfizer/BioNTech
